,arrHour,highPower,power_kw,estDurationHrs,estEnergykWh
14,,0,"[3.299999999345557, 3.2999999993511615, 3.2999999993511056, 3.299999999344716, 3.299999999331415, 3.299999999307932, 3.2999999992506464, 3.2999999989947475, 0.010988861084945931, 0.010819958593885362, 0.011287781854973653, 0.01218559587154703, 0.013410409153078147, 0.015115539262386327, 0.01792764444884503, 0.021430626513665244, 0.09016692332484007]",4.032101666666667,6.650833333333334
39,,1,"[6.5999999993649885, 6.599999999398042, 6.599999999448578, 6.599999999502472, 5.3776841206295565, 5.281182093755453, 5.1973151120160574, 5.1417048485837125, 5.1319125540603485, 5.194110721077327, 5.388979441183044]",2.673358888888889,15.77822222222222
15,,0,"[3.299999998143165, 3.299999998198721, 3.2999999982475585, 3.299999998272993, 2.0132715590393016, 1.9271217414082482, 1.8699757404376356, 1.8497999134227676, 1.8835136644149912, 2.0167618320485796]",2.32515,6.190111111111111
40,,1,"[5.6644665444615985, 5.61913745001577, 5.5631803937800335, 5.493945101047244, 5.415209576331432, 5.333959664177846, 5.2584036170973985, 5.197133681550385, 5.1594195117234225, 5.1571170278601635, 5.2106391859083026, 5.372888246415101]",2.87923125,16.111375
16,,0,"[2.4158121404909476, 2.311986310593301, 2.2067444313410944, 2.108603631465972, 2.0234084116201196, 1.9553024222638309, 1.907785808814018, 1.884925030508673, 1.8932950079628066, 1.9470489564926559, 2.0915878485257133]",2.72048125,5.6866249999999985
41,,1,"[5.132770159962332, 4.890136401491262, 4.658493032983468, 4.45375062627285, 4.288110204785795, 4.172201065251159, 4.1186413305809095, 4.150209166548308, 4.335688012214088]",2.078756153846154,10.05
17,,0,"[2.4754386510191346, 2.388188130173753, 2.292130288832669, 2.1965328656464336, 2.108233390926528, 2.0321144111583846, 1.9718770477754217, 1.9309131898980034, 1.9133892155302015, 1.9261357120069162, 1.9838141098497961, 2.1332329872902034]",2.7904400000000003,6.337999999999999
42,,1,"[5.9344715127361045, 5.827544037284997, 5.728589328318813, 5.6357716303649035, 5.550586278483538, 5.477176814286636, 5.42197847120465, 5.394433961363088, 5.411172954896728, 5.516025011176367]",2.28150625,13.9744375
18,,0,"[3.067138302778829, 3.075507766652769, 3.0843670810214676, 3.091265450826117, 3.0950448517163185, 3.095601989801419, 3.0935655028442954, 3.089965267775723, 3.0859389571596645, 3.0825101682445997, 3.0805928171904933, 3.08250184427721]",2.8111099999999998,9.256
43,,1,"[4.582594102124999, 4.543430479812078, 4.3645188907656225, 4.136680694311589, 3.904369760557273, 3.6893439752358916, 3.5021361496182983, 3.34792594751915, 6.600000000041733, 6.600000000060711, 6.600000000073469, 6.600000000079753, 6.60000000008285]",3.17187,16.26775
19,,0,"[2.9466138850273476, 2.9797998657703495, 2.9951411105745773, 2.9972559614955894, 2.9909938223965535, 2.9807810139257063, 2.970397762941763, 2.963016580067854, 3.2999999996725102, 3.2999999996188567, 3.299999999513137, 3.2999999993153923]",2.8111099999999998,9.256
44,,1,"[4.4769029934767905, 4.222478149065159, 4.043027024601695, 3.942925169402251, 6.59999999705889]",1.18092,5.821333333333333
20,,0,"[2.715893241426013, 2.6302131354913354, 2.55590671078393, 2.497986917783097, 3.2999999970199014, 3.2999999968646287]",1.2820799999999999,4.25
46,,1,"[6.363003437233043, 6.277958653867512, 6.207317916694405, 6.147678973526946, 6.096616051358517, 6.052457792672099, 6.014186699441312, 5.981786830818499, 5.957989450149631, 5.957004194194453]",2.44333,15.264000000000001
22,,0,"[2.894191760621065, 2.8592311546005256, 2.828745841604522, 2.8047390189130463, 2.7945321111280457, 2.818560112674266]",1.2820799999999999,4.25
47,,1,"[6.363003437233043, 6.277958653867512, 6.207317916694405, 6.147678973526946, 6.096616051358517, 6.052457792672099, 6.014186699441312, 5.981786830818499, 5.957989450149631, 5.957004194194453]",2.44333,15.264000000000001
23,,0,"[2.894191760621065, 2.8592311546005256, 2.828745841604522, 2.8047390189130463, 2.7945321111280457, 2.818560112674266]",1.2820799999999999,4.25
